Keyword,Intent,Position,SF,Traffic,Traffic %,Volume,KD %,URL,Updated
suporte pés,I,17,8,1,< 0.01,1.3K,10,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Aug 25
cadeiras ergonômicas cadeira escritorio,T,8,7,1,< 0.01,390,29,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 09
suporte para o pé,I,15,9,1,< 0.01,1.3K,11,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Aug 22
como pago spotify premium,IN,56,6,0,< 0.01,140,52,sensetup.com.br/products/cadeira-ergonomica-a08-premium,1 day
cadeira acolchoada para escritorio,C,29,6,0,< 0.01,90,15,sensetup.com.br/collections/cadeiras-ergonomicas,17 hours
cadeira acolchoada para escritorio,C,31,6,0,< 0.01,90,15,sensetup.com.br/collections/cadeiras-ergonomicas,17 hours
poltrona para trabalhar,CI,34,8,0,< 0.01,90,19,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 31
lampada para escritorio,I,17,7,0,< 0.01,90,13,sensetup.com.br/blogs/artigos/melhor-luminaria-para-escritorio,Aug 07
lampada para escritorio,I,18,7,0,< 0.01,90,13,sensetup.com.br/blogs/artigos/melhor-luminaria-para-escritorio,Aug 07
soudis a08,I,,5,0,< 0.01,480,28,sensetup.com.br/products/cadeira-ergonomica-a08-premium,Sep 14
soudis a08,I,27,5,0,< 0.01,480,28,sensetup.com.br/,Sep 14
soudis a08,I,46,5,0,< 0.01,480,28,sensetup.com.br/blogs/artigos/como-montar-cadeira-de-escritorio,Sep 14
soudis a08,I,56,5,0,< 0.01,480,28,sensetup.com.br/collections,Sep 14
soudis a08,I,60,5,0,< 0.01,480,28,sensetup.com.br/collections/all,Sep 14
soudis a08,I,62,5,0,< 0.01,480,28,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 14
soudis a08,I,63,5,0,< 0.01,480,28,sensetup.com.br/collections/todos-os-produtos,Sep 14
soudis a08,I,65,5,0,< 0.01,480,28,sensetup.com.br/collections/frontpage,Sep 14
cadeira de escritorio com apoio lombar,I,28,8,0,< 0.01,90,7,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 05
cadeira ergonômica reclinável,I,15,7,0,< 0.01,260,21,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 11
barra de led monitor,C,10,7,0,< 0.01,210,27,sensetup.com.br/products/luminaria-monitor-barra-ledbar-lura,Jul 31
cadeira atendimento escritorio,C,23,5,0,< 0.01,90,11,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 07
cadeira de escritório secretária,I,49,6,0,< 0.01,260,9,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 14
cadeira ergonomica bege,I,29,7,0,< 0.01,170,20,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 03
medida de cadeira,I,15,5,0,< 0.01,90,9,sensetup.com.br/blogs/artigos/tamanho-de-cadeira-para-escritorio,3 days
acessorios mesa escritorio,I,37,7,0,< 0.01,140,21,sensetup.com.br/collections/acessorios,Aug 09
cadeiras de escritorio para obesos,I,30,8,0,< 0.01,90,4,sensetup.com.br/blogs/artigos/cadeira-de-escritorio-para-obeso,Sep 05
ergonomia mesa,I,19,10,0,< 0.01,210,21,sensetup.com.br/collections/mesas-com-regulagem-de-altura,Aug 01
ergonomia mesa,I,34,10,0,< 0.01,210,21,sensetup.com.br/blogs/artigos/altura-de-mesa-de-escritorio,Aug 01
ergonomia mesa,I,62,10,0,< 0.01,210,21,sensetup.com.br/blogs/artigos/mesa-com-regulagem-de-altura-muda-tudo,Aug 01
ergonomia mesa,I,84,10,0,< 0.01,210,21,sensetup.com.br/blogs/artigos/ergonomia-para-escritorios,Aug 01
cadeira para escritorio cinza,I,28,5,0,< 0.01,720,15,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 23
altura ideal de mesa,I,14,9,0,< 0.01,90,9,sensetup.com.br/blogs/artigos/altura-de-mesa-de-escritorio,Aug 12
onde fica outlet premium,N,77,7,0,< 0.01,90,36,sensetup.com.br/products/cadeira-ergonomica-a08-premium,3 days
cadeiras de office,C,25,6,0,< 0.01,140,24,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 23
cadeira para gordos,CI,20,7,0,< 0.01,210,5,sensetup.com.br/blogs/artigos/cadeira-de-escritorio-para-obeso,Aug 09
cadeira para escritorio secretaria,C,24,6,0,< 0.01,320,19,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 07
como limpar cadeira de escritorio,I,,7,0,< 0.01,110,11,sensetup.com.br/blogs/artigos/como-limpar-cadeira-de-escritorio-passo-a-passo,Aug 05
como limpar cadeira de escritorio,I,19,7,0,< 0.01,110,11,sensetup.com.br/blogs/artigos/limpeza-de-cadeiras-e-mesas-ergonomicas,Aug 05
o que é setup gamer,I,7,7,0,< 0.01,140,17,sensetup.com.br/blogs/artigos/quanto-custa-um-setup-gamer-completo,Sep 14
tamanho mesa escritorio,I,15,9,0,< 0.01,110,7,sensetup.com.br/blogs/artigos/altura-de-mesa-de-escritorio,Jul 27
cadeira de escritório preço,T,27,6,0,< 0.01,140,18,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 08
cadeiras executivas,I,27,6,0,< 0.01,480,7,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 31
altura ideal para escrivaninha,I,10,8,0,< 0.01,90,21,sensetup.com.br/blogs/artigos/altura-de-mesa-de-escritorio,Aug 19
descanso pé escritorio,C,12,6,0,< 0.01,320,14,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Aug 28
altura padrão mesa escritório,I,,9,0,< 0.01,390,7,sensetup.com.br/blogs/artigos/altura-de-mesa-de-escritorio,Sep 01
cadeira ergonômica com braço regulável,I,18,8,0,< 0.01,90,7,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 05
melhores cadeiras ergonomicas custo beneficio,C,30,8,0,< 0.01,140,20,sensetup.com.br/blogs/artigos/melhores-cadeiras-ergonomicas,Jul 30
downloader youtube premium,I,72,6,0,< 0.01,260,25,sensetup.com.br/products/cadeira-ergonomica-a08-premium,2 days
cadeiras ergonomicas para home office,C,27,7,0,< 0.01,260,22,sensetup.com.br/blogs/artigos/cadeira-home-office-como-escolher,Aug 06
cadeira ergonomica para estudos,I,,10,0,< 0.01,90,33,sensetup.com.br/blogs/artigos/cadeira-confortavel-para-estudar,15 hours
cadeira gamer ergométrica,C,18,10,0,< 0.01,110,17,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 11
cadeira boston g100,CI,38,8,0,< 0.01,110,25,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 27
mesa gamer elétrica,I,28,7,0,< 0.01,170,21,sensetup.com.br/collections/mesas-com-regulagem-de-altura,Aug 11
comfy profile,I,31,6,0,< 0.01,110,33,sensetup.com.br/,Aug 16
cadeira gamer ortopédica,C,29,8,0,< 0.01,90,30,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 29
cadeira escritório ergonômica executiva premium cosy t03,C,,7,0,< 0.01,140,24,sensetup.com.br/products/cadeira-ergonomica-cosy-t03,Aug 13
cadeira escritório ergonômica executiva premium cosy t03,C,,7,0,< 0.01,140,24,sensetup.com.br/products/cadeira-ergonomica-cosy-t03,Aug 13
cadeira.escritorio,C,33,5,0,< 0.01,110,27,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 06
ergochair 3.0,I,50,7,0,< 0.01,260,31,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 13
preço de cadeiras para escritorio,T,36,6,0,< 0.01,110,21,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 06
cadeiras secretária,I,26,6,0,< 0.01,260,18,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 29
cadeira secreta,C,26,7,0,< 0.01,480,22,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 31
cadeiras de escritorio reforçadas,CI,20,7,0,< 0.01,140,19,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 15
cadeira para escritorio feminina,I,26,6,0,< 0.01,210,20,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 02
cadeira de escritorio ergometrica,CI,,8,0,< 0.01,170,27,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 05
cadeira escritori,C,22,6,0,< 0.01,170,19,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 10
cadeira secretaria escritorio,I,32,6,0,< 0.01,320,14,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 17
cadeira de escritorio ortopedica,C,12,7,0,< 0.01,140,20,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 30
o que é uma cadeira ergonomica,I,,8,0,< 0.01,260,9,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 29
o que é uma cadeira ergonomica,I,62,8,0,< 0.01,260,9,sensetup.com.br/blogs/artigos/cadeira-ergonomica-escritorio,Jul 29
altura mesa trabalho,I,7,8,0,< 0.01,90,6,sensetup.com.br/blogs/artigos/altura-de-mesa-de-escritorio,Aug 29
led bars,CI,,8,0,< 0.01,140,23,sensetup.com.br/blogs/artigos/light-bar-para-setup,1 day
cadeira para escritorio luxo,C,29,6,0,< 0.01,210,19,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 03
melhor cadeira de escritorio ergonomica,C,,8,0,< 0.01,110,22,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 03
melhor cadeira,C,9,9,0,< 0.01,90,17,sensetup.com.br/blogs/artigos/melhores-cadeiras-ergonomicas,Sep 08
melhores cadeiras para estudar,C,10,7,0,< 0.01,140,27,sensetup.com.br/blogs/artigos/cadeira-confortavel-para-estudar,Aug 02
corolla altis premium hybrid 2026,I,79,9,0,< 0.01,110,20,sensetup.com.br/products/cadeira-ergonomica-a08-premium,15 hours
flextropic cadeira,I,40,9,0,< 0.01,110,9,sensetup.com.br/,Aug 09
sensetup soldis a08,I,,5,0,< 0.01,260,29,sensetup.com.br/products/cadeira-ergonomica-a08-premium,Sep 13
sensetup soldis a08,I,,5,0,< 0.01,260,29,sensetup.com.br/products/cadeira-ergonomica-a08-premium,Sep 13
sensetup soldis a08,I,12,5,0,< 0.01,260,29,sensetup.com.br/blogs/artigos/perfs-e5-e-a08-qual-cadeira-escolher,Sep 13
sensetup soldis a08,I,16,5,0,< 0.01,260,29,sensetup.com.br/blogs/artigos/como-montar-cadeira-de-escritorio,Sep 13
sensetup soldis a08,I,22,5,0,< 0.01,260,29,sensetup.com.br/collections/all,Sep 13
sensetup soldis a08,I,27,5,0,< 0.01,260,29,sensetup.com.br/collections,Sep 13
sensetup soldis a08,I,32,5,0,< 0.01,260,29,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 13
sensetup soldis a08,I,35,5,0,< 0.01,260,29,sensetup.com.br/collections/todos-os-produtos,Sep 13
sensetup soldis a08,I,38,5,0,< 0.01,260,29,sensetup.com.br/collections/openbox,Sep 13
sensetup soldis a08,I,42,5,0,< 0.01,260,29,sensetup.com.br/collections/frontpage,Sep 13
descanso de pes,CI,15,7,0,< 0.01,210,18,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Jul 27
ajuste das costas cadeira,I,25,7,0,< 0.01,260,8,sensetup.com.br/blogs/artigos/como-usar-apoio-para-lombar-corretamente,Aug 02
cadeira que suporta 180 kg,I,26,8,0,< 0.01,110,13,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 31
cadeira ergonomico,C,,9,0,< 0.01,170,20,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 26
cadeira a08,C,,9,0,< 0.01,590,25,sensetup.com.br/products/cadeira-ergonomica-a08-premium,Sep 14
cadeira a08,C,,9,0,< 0.01,590,25,sensetup.com.br/,Sep 14
cadeira a08,C,17,9,0,< 0.01,590,25,sensetup.com.br/blogs/artigos/como-montar-cadeira-de-escritorio,Sep 14
cadeira confortável de escritório,I,,8,0,< 0.01,140,27,sensetup.com.br/collections/cadeiras-ergonomicas,22 hours
cadeira confortável de escritório,I,8,8,0,< 0.01,140,27,sensetup.com.br/collections/cadeiras-ergonomicas,22 hours
barra led monitor,C,8,8,0,< 0.01,170,22,sensetup.com.br/products/luminaria-monitor-barra-ledbar-lura,Sep 13
cadeira escritório executiva,I,15,6,0,< 0.01,110,10,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 18
suporte de braco,I,,8,0,< 0.01,210,8,sensetup.com.br/blogs/artigos/apoio-de-bracos-de-cadeira-de-escritorio-diferencas,Aug 06
suporte ergonomico para os pes,I,14,8,0,< 0.01,110,13,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Aug 30
ergometricamente,I,71,3,0,< 0.01,880,17,sensetup.com.br/blogs/artigos/postura-correta-para-sentar-na-frente-do-computador,Aug 20
loja de cadeira para escritório,C,33,5,0,< 0.01,170,21,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 08
acessorios para setup gamer,C,19,6,0,< 0.01,210,28,sensetup.com.br/collections/acessorios,Jul 29
cadeira para pessoas obesas,I,22,10,0,< 0.01,140,4,sensetup.com.br/blogs/artigos/cadeira-de-escritorio-para-obeso,Aug 16
cadeira home office feminina,I,27,7,0,< 0.01,170,18,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 13
flextropic,I,50,8,0,< 0.01,110,14,sensetup.com.br/,Aug 09
cadeira soudis a08,C,,8,0,< 0.01,110,28,sensetup.com.br/products/cadeira-ergonomica-a08-premium,Sep 15
cadeira soudis a08,C,17,8,0,< 0.01,110,28,sensetup.com.br/blogs/artigos/como-montar-cadeira-de-escritorio,Sep 15
cadeira de escritório com tela,I,30,5,0,< 0.01,110,5,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 30
cadeira de escritorio preta,I,35,6,0,< 0.01,880,30,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 21
ergonômica cadeira,I,,8,0,< 0.01,320,26,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 05
cadeiras para atendimento,I,43,6,0,< 0.01,110,8,sensetup.com.br/collections/cadeiras-ergonomicas,1 day
cadeira de escritorio luxo,C,22,8,0,< 0.01,110,15,sensetup.com.br/blogs/artigos/cadeira-de-escritorio-presidente-luxo,Sep 11
descanso para pes,I,19,9,0,< 0.01,140,13,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Sep 13
cadeira postura,I,25,9,0,< 0.01,110,23,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 31
cadeira escritoriio,C,23,7,0,< 0.01,170,29,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 18
poltrona para trabalho,CI,34,7,0,< 0.01,110,11,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 06
apoio pra pé,CI,15,8,0,< 0.01,170,17,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,2 days
melhor cadeira escritorio custo beneficio,C,50,7,0,< 0.01,110,10,sensetup.com.br/blogs/artigos/melhores-cadeiras-ergonomicas,Aug 06
cadeiras escritorio baratas,C,29,6,0,< 0.01,320,27,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 07
cadeira anatomica para escritorio,I,5,7,0,< 0.01,90,23,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 04
mesa de regulagem de altura,CI,,8,0,< 0.01,170,13,sensetup.com.br/collections/mesas-com-regulagem-de-altura,Aug 17
promoção cadeira de escritorio,C,19,6,0,< 0.01,260,22,sensetup.com.br/collections/cadeiras-ergonomicas,Jul 28
cadeira basica,I,17,8,0,< 0.01,90,12,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 02
cadeira ergonomica black friday,C,43,5,0,< 0.01,90,27,sensetup.com.br/,Sep 03
cadeira de escritorio preço,T,24,6,0,< 0.01,320,23,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 14
cadeiras pc,C,44,6,0,< 0.01,260,25,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 14
almofada para assento de cadeira,I,18,9,0,< 0.01,880,20,sensetup.com.br/products/almofada-cadeira-gamer,Aug 29
cadeira de escritorio confortável,I,9,7,0,< 0.01,210,24,sensetup.com.br/collections/cadeiras-ergonomicas,Sep 08
apoio pés ergonomia,CI,11,8,0,< 0.01,110,7,sensetup.com.br/blogs/artigos/apoio-para-os-pes-beneficios-e-dicas,Sep 02
cadeira para trabalhar home office,C,8,9,0,< 0.01,210,17,sensetup.com.br/collections/cadeiras-ergonomicas,Aug 31
