Keyword,Intent,Position,SF,Traffic,Traffic %,Volume,KD %,URL,Updated
caseira escritorio,C,1,6,11,< 0.01,90,19,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Jul 25
cadeira presidente flexform,IT,,6,11,< 0.01,90,21,www.flexform.com.br/institucional/cadeira-de-escritorio/cadeira-de-escritorio-paris,Sep 12
cadeira presidente flexform,IT,,6,11,< 0.01,90,21,www.flexform.com.br/cadeiras/cadeiras-de-escritorio/cadeira-lite,Sep 12
cadeira presidente flexform,IT,,6,11,< 0.01,90,21,www.flexform.com.br/institucional/cadeira-de-escritorio/cadeira-de-escritorio-paris,Sep 12
cadeira rodinha escritorio,I,2,6,11,< 0.01,260,19,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Sep 11
cadeira escritorio secretaria,CI,2,6,11,< 0.01,390,21,www.flexform.com.br/,Aug 26
sofá curvo 4 lugares,I,1,7,11,< 0.01,140,21,www.flexform.com.br/moveis/sala/sofas/sofa-4-lugares-c1,Aug 10
cadeira de escritorio manaus,C,2,5,11,< 0.01,140,19,www.flexform.com.br/,Sep 13
cadeira escritorio azul,CI,7,6,11,< 0.01,590,13,www.flexform.com.br/cadeiras/cadeiras-de-escritorio/cadeira-plus-dark-blue,Jul 27
cadeiras de escritorio bege,IT,1,6,11,< 0.01,90,14,www.flexform.com.br/cadeiras/cadeiras-de-escritorio/cadeira-dot-bege,Aug 05
cama/sofa,I,4,6,11,< 0.01,480,21,www.flexform.com.br/moveis/sala/sofas/sofa-bela,Jul 31
cadeira de escritório ergonómica,CI,2,9,11,< 0.01,320,24,www.flexform.com.br/,Sep 12
cadeiras e poltronas para escritorio,I,2,8,11,< 0.01,390,21,www.flexform.com.br/,Aug 26
sofa cinza 2 lugares,I,3,7,11,< 0.01,320,17,www.flexform.com.br/moveis/sala/sofas/audrey-2-lugares-cinza,Sep 06
okamura,I,3,8,11,< 0.01,170,42,www.flexform.com.br/cadeiras/cadeiras-de-escritorio/cadeira-okamura-contessa-seconda-white,Sep 01
cadeira escritorio com rodinhas,I,3,7,11,< 0.01,320,20,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 27
cadeira de escritorio preco,T,1,7,11,< 0.01,140,21,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Sep 03
sofá-cama 3 lugares,T,4,6,11,< 0.01,480,19,www.flexform.com.br/moveis/sala/sofas/sofa-bela,Jul 28
puffs bancos,CI,2,6,11,< 0.01,260,8,www.flexform.com.br/moveis/sala/puffs/bancos,Aug 14
cadeiras tela,C,1,7,11,< 0.01,140,7,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Sep 05
cadeira de.escritorio,C,1,5,11,< 0.01,90,23,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 08
flexform uni,IT,6,8,11,< 0.01,1.9K,25,www.flexform.com.br/cadeiras/cadeiras-de-escritorio/cadeira-uni-white-n-grey,Aug 22
cadeiras para,C,1,8,11,< 0.01,320,22,www.flexform.com.br/,Sep 13
pads for desk,C,5,6,11,< 0.01,480,29,www.flexform.com.br/decoracao-e-acessorios/deskpad,Sep 13
cadeiras confortaveis para escritorio,CI,1,8,11,< 0.01,140,24,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 08
cadeira de escritório sem rodas,CI,1,6,11,< 0.01,90,12,www.flexform.com.br/,Sep 05
cadeira de escritorio de plastico,I,1,6,11,< 0.01,140,18,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 01
cadeira ergonômica escritorio,C,1,8,11,< 0.01,140,31,www.flexform.com.br/,Aug 01
loja que vende cadeira de escritório,C,1,6,11,< 0.01,90,25,www.flexform.com.br/,Sep 04
cadeira de escritotio,C,1,8,11,< 0.01,90,24,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 16
sereia de escritorio,IT,2,5,11,< 0.01,170,n/a,www.flexform.com.br/moveis/escritorio/mesa-de-escritorio,2 days
cadeira escritorio home office,C,1,9,11,< 0.01,90,21,www.flexform.com.br/,Jul 28
fabrica de cadeiras para escritorio,C,1,7,11,< 0.01,90,25,www.flexform.com.br/,Aug 29
cadeira para escritorio black friday,C,2,6,11,< 0.01,140,26,www.flexform.com.br/black-friday,Sep 14
cadeira para escritorii,C,1,7,11,< 0.01,90,24,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,4 days
cadeira compacta,I,2,7,11,< 0.01,140,19,www.flexform.com.br/,Jul 31
cadeira giratorio escritorio,I,2,6,11,< 0.01,260,21,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 07
cadeiras para estudo,CI,1,8,11,< 0.01,170,30,www.flexform.com.br/,Sep 03
polyrona,C,2,7,11,< 0.01,260,21,www.flexform.com.br/moveis/sala/poltronas,Sep 01
cadeira giratoria ergonomica,CI,1,7,11,< 0.01,140,21,www.flexform.com.br/,Sep 03
cadera gamer,C,6,5,11,< 0.01,480,36,www.flexform.com.br/gaming,Sep 08
cadeira escritorio acolchoada,I,1,7,11,< 0.01,140,9,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 08
pontrona,C,2,9,11,< 0.01,390,21,www.flexform.com.br/moveis/sala/poltronas,Aug 03
mobiliario escritorio,T,2,7,11,< 0.01,140,21,www.flexform.com.br/,Aug 17
cadeira escritorio grande,I,1,8,11,< 0.01,90,31,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 28
cadeiras para escritorio design,C,1,6,11,< 0.01,90,19,www.flexform.com.br/,Aug 09
cadeira ergonomica fixa,I,1,9,11,< 0.01,90,11,www.flexform.com.br/cadeiras/cadeiras-fixas,Sep 05
cadeira confortavel para trabalhar,I,1,8,11,< 0.01,480,21,www.flexform.com.br/,Aug 28
cadeira de escritorio moderna,I,1,8,11,< 0.01,140,27,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Sep 02
uni all black,I,2,8,11,< 0.01,140,19,www.flexform.com.br/cadeiras/cadeiras-de-escritorio/cadeira-uni-pro-all-black,Sep 06
cadeira de plastico escritorio,I,2,7,11,< 0.01,260,15,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 27
cadera ergonomica,C,1,7,11,< 0.01,90,37,www.flexform.com.br/,Aug 06
cadeira de escritório boa,I,1,8,11,< 0.01,90,24,www.flexform.com.br/,Aug 25
cadeiras para escritorio diretor,C,1,6,11,< 0.01,140,n/a,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,2 days
cadeira de estudo ergonomica,C,1,8,11,< 0.01,90,15,www.flexform.com.br/,Aug 26
cadeira para estudar,I,6,9,11,< 0.01,1.3K,29,www.flexform.com.br/,Aug 24
cadeira fixa para escritório,C,2,7,11,< 0.01,260,12,www.flexform.com.br/cadeiras/cadeiras-fixas,Aug 17
cadeira ergonomica giratoria,C,1,6,11,< 0.01,90,14,www.flexform.com.br/,Sep 04
banco nice,I,1,5,11,< 0.01,90,11,www.flexform.com.br/moveis/sala/poltronas/banco-nice-w,Sep 05
cadeira secretaria fixa,CI,6,7,11,< 0.01,590,7,www.flexform.com.br/cadeiras/cadeiras-fixas,Sep 11
cadeira de escritorio acolchoada,I,3,8,11,< 0.01,260,16,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Aug 14
cadeira de rodinhas escritorio,I,2,6,11,< 0.01,260,21,www.flexform.com.br/cadeiras/cadeiras-de-escritorio,Sep 13
