Keyword,Intent,Position,SF,Traffic,Traffic %,Volume,KD %,URL,Updated
dt3 hyperflow,IT,34,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/hyperspace,Aug 24
dt3 hyperflow,IT,36,8,0,< 0.01,320,27,dt3.com/produtos,Aug 24
dt3 hyperflow,IT,37,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/gto,Aug 24
dt3 hyperflow,IT,39,8,0,< 0.01,320,27,dt3.com/produtos/gabinete-gamer-dt3-hyperspace/,Aug 24
dt3 hyperflow,IT,41,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/valor,Aug 24
dt3 hyperflow,IT,42,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/hyperspace1,Aug 24
dt3 hyperflow,IT,43,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/ergonomie-home/,Aug 24
dt3 hyperflow,IT,44,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/gt/,Aug 24
dt3 hyperflow,IT,47,8,0,< 0.01,320,27,dt3.com/descontinuados/gabinetes,Aug 24
dt3 hyperflow,IT,49,8,0,< 0.01,320,27,dt3.com/reposicao/modelos/gti,Aug 24
dt3 hyperflow,IT,50,8,0,< 0.01,320,27,dt3.com/produtos/cadeira-gamer-ergonomica-dt3-gtl,Aug 24
dt3 hyperflow,IT,52,8,0,< 0.01,320,27,dt3.com/cadeira-ergonomica/cadeira-gamer-ergonomica,Aug 24
dt3 hyperflow,IT,53,8,0,< 0.01,320,27,dt3.com/produtos/gabinete-hyperspace-six-siege-white,Aug 24
cadeira office dt3 ergonomie ft,C,,7,0,< 0.01,170,30,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-ergonomie,2 days
dt3 iryna,I,8,8,0,< 0.01,170,24,dt3.com/,Aug 31
dt3 iryna,I,,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna/,Aug 31
dt3 iryna,I,,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna-df/,Aug 31
dt3 iryna,I,,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna-exclusive/,Aug 31
dt3 iryna,I,,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna/,Aug 31
dt3 iryna,I,,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna-exclusive/,Aug 31
dt3 iryna,I,,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna-exclusive/,Aug 31
dt3 iryna,I,11,8,0,< 0.01,170,24,dt3.com/es/productos/silla-oficina-dt3-irynadf/,Aug 31
dt3 iryna,I,12,8,0,< 0.01,170,24,dt3.com/reposicao/modelos/iryna,Aug 31
dt3 iryna,I,13,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-iryna-exclusive-ob3568/,Aug 31
dt3 iryna,I,15,8,0,< 0.01,170,24,dt3.com/produtos,Aug 31
dt3 iryna,I,18,8,0,< 0.01,170,24,dt3.com/cadeira-ergonomica/cadeira-de-escritorio-ergonomica,Aug 31
dt3 iryna,I,21,8,0,< 0.01,170,24,dt3.com/cadeira-ergonomica,Aug 31
dt3 iryna,I,23,8,0,< 0.01,170,24,dt3.com/reposicao/modelos/zephyr/,Aug 31
dt3 iryna,I,25,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-diana,Aug 31
dt3 iryna,I,26,8,0,< 0.01,170,24,dt3.com/es/reemplazo/modelos/iryna/,Aug 31
dt3 iryna,I,27,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-dt3-atria,Aug 31
dt3 iryna,I,28,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-dt3-elin,Aug 31
dt3 iryna,I,29,8,0,< 0.01,170,24,dt3.com/es/reemplazo/modelos/iryna-exclusive/,Aug 31
dt3 iryna,I,31,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-ergonomie,Aug 31
dt3 iryna,I,32,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-gamer-ergonomica-dt3-n10,Aug 31
dt3 iryna,I,33,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-alera,Aug 31
dt3 iryna,I,34,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-maya,Aug 31
dt3 iryna,I,35,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-azzera,Aug 31
dt3 iryna,I,36,8,0,< 0.01,170,24,dt3.com/cadeira-ergonomica/materiais/pu,Aug 31
dt3 iryna,I,37,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-dt3-adria,Aug 31
dt3 iryna,I,38,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-dt3-adria,Aug 31
dt3 iryna,I,39,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-yura/,Aug 31
dt3 iryna,I,40,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-moira,Aug 31
dt3 iryna,I,41,8,0,< 0.01,170,24,dt3.com/produtos/cadeiradeescritorio-ergonomica-dt3-ergonomiehome,Aug 31
dt3 iryna,I,42,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-valor,Aug 31
dt3 iryna,I,43,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-diana-fe,Aug 31
dt3 iryna,I,44,8,0,< 0.01,170,24,dt3.com/produtos/cadeira-de-escritorio-ergonomica-dt3-helora1,Aug 31
cadeira ergonomica reclinavel,I,11,7,0,< 0.01,210,22,dt3.com/cadeira-ergonomica,Aug 27
bancos ferrari,I,45,7,0,< 0.01,110,30,dt3.com/cadeira-ergonomica/cadeira-gamer-ergonomica/racing-series,Sep 09
qual é a altura do tadeu schmidt,I,52,6,0,< 0.01,110,n/a,dt3.com/mesa-com-regulagem-de-altura,1 day
dt3 rhyno,I,6,8,0,< 0.01,170,19,dt3.com/produtos/rhino-fabric-graphite1,Sep 03
dt3 rhyno,I,14,8,0,< 0.01,170,19,dt3.com/cadeira-ergonomica/perfil-corporal/tamanhos-especiais,Sep 03
dt3 rhyno,I,19,8,0,< 0.01,170,19,dt3.com/,Sep 03
dt3 rhyno,I,20,8,0,< 0.01,170,19,dt3.com/,Sep 03
dt3 rhyno,I,23,8,0,< 0.01,170,19,dt3.com/produtos/rhino-fabric-graphite1,Sep 03
dt3 rhyno,I,30,8,0,< 0.01,170,19,dt3.com/produtos,Sep 03
dt3 rhyno,I,31,8,0,< 0.01,170,19,dt3.com/produtos/cadeira-gamer-ergonomica-dt3-n10,Sep 03
dt3 rhyno,I,33,8,0,< 0.01,170,19,dt3.com/cadeira-ergonomica/cadeira-gamer-ergonomica,Sep 03
dt3 rhyno,I,34,8,0,< 0.01,170,19,dt3.com/produtos/cadeira-gamer-dt3-rhino-akan/,Sep 03
dt3 rhyno,I,35,8,0,< 0.01,170,19,dt3.com/cadeira-ergonomica/cadeira-de-escritorio-ergonomica,Sep 03
dt3 rhyno,I,36,8,0,< 0.01,170,19,dt3.com/produtos/cadeira-gamer-ergonomica-dt3-rhino-artemis,Sep 03
dt3 rhyno,I,37,8,0,< 0.01,170,19,dt3.com/produtos/cadeira-dt3-n7,Sep 03
dt3 rhyno,I,38,8,0,< 0.01,170,19,dt3.com/cadeira-ergonomica,Sep 03
dt3 rhyno,I,39,8,0,< 0.01,170,19,dt3.com/cadeira-ergonomica,Sep 03
